CustomerID,SurveyDate,SatisfactionScore,CustomerFeedback,AgeGroup,Gender,Region,RepeatCustomer
CUST04114,2024-06-20 09:00:00,8.0,Website was easy to use.,26-35,Prefer not to say,Europe,1
CUST04115,2024-06-20 10:00:00,10.0,Great service!,60+,Female,Asia,1
CUST04116,2024-06-20 11:00:00,1.0,Website was easy to use.,18-25,Non-Binary,Europe,0
CUST04117,2024-06-20 12:00:00,2.0,Website was easy to use.,18-25,Female,North America,1
CUST04118,2024-06-20 13:00:00,2.0,Website was easy to use.,18-25,Female,South America,1
CUST04119,2024-06-20 14:00:00,3.0,Shipping was fast.,18-25,Female,South America,0
CUST04120,2024-06-20 15:00:00,6.0,Website was easy to use.,18-25,Prefer not to say,South America,1
CUST04121,2024-06-20 16:00:00,1.0,Price is too high.,26-35,Male,Europe,0
CUST04122,2024-06-20 17:00:00,2.0,Product quality needs improvement.,46-60,Non-Binary,Asia,0
CUST04123,2024-06-20 18:00:00,1.0,Customer support was helpful.,46-60,Prefer not to say,Europe,0
CUST04124,2024-06-20 19:00:00,5.0,Very satisfied!,26-35,Non-Binary,Australia,1
CUST04125,2024-06-20 20:00:00,7.0,Price is too high.,26-35,Prefer not to say,Asia,0
CUST04126,2024-06-20 21:00:00,8.0,Very satisfied!,36-45,Male,North America,1
CUST04127,2024-06-20 22:00:00,10.0,Customer support was helpful.,46-60,Non-Binary,Africa,0
CUST04128,2024-06-20 23:00:00,5.482161270365023,No Feedback,18-25,Female,South America,1
CUST04129,2024-06-21 00:00:00,7.0,Had issues with billing.,26-35,Prefer not to say,Asia,0
CUST04130,2024-06-21 01:00:00,5.0,Very satisfied!,18-25,Non-Binary,Asia,0
CUST04131,2024-06-21 02:00:00,10.0,Very satisfied!,46-60,Male,South America,0
CUST04132,2024-06-21 03:00:00,5.482161270365023,No Feedback,60+,Non-Binary,North America,1
CUST04133,2024-06-21 04:00:00,3.0,Great service!,60+,Prefer not to say,Europe,0
CUST04134,2024-06-21 05:00:00,7.0,Price is too high.,26-35,Male,Europe,1
CUST04135,2024-06-21 06:00:00,5.482161270365023,Great service!,36-45,Female,Africa,1
CUST04136,2024-06-21 07:00:00,1.0,Great service!,18-25,Prefer not to say,Asia,1
CUST04137,2024-06-21 08:00:00,7.0,Great service!,26-35,Prefer not to say,South America,1
CUST04138,2024-06-21 09:00:00,5.0,Website was easy to use.,36-45,Male,Australia,1
CUST04139,2024-06-21 10:00:00,1.0,Product did not meet expectations.,18-25,Prefer not to say,North America,1
CUST04140,2024-06-21 11:00:00,1.0,Very satisfied!,46-60,Non-Binary,Europe,0
CUST04141,2024-06-21 12:00:00,1.0,Great service!,60+,Female,North America,0
CUST04142,2024-06-21 13:00:00,9.0,Price is too high.,36-45,Non-Binary,North America,1
CUST04143,2024-06-21 14:00:00,5.482161270365023,No Feedback,18-25,Male,Africa,1
CUST04144,2024-06-21 15:00:00,5.0,Product did not meet expectations.,26-35,Prefer not to say,North America,0
CUST04145,2024-06-21 16:00:00,10.0,Great service!,18-25,Female,South America,0
CUST04146,2024-06-21 17:00:00,9.0,Shipping was fast.,26-35,Male,Africa,1
CUST04147,2024-06-21 18:00:00,6.0,Great service!,60+,Non-Binary,South America,0
CUST04148,2024-06-21 19:00:00,9.0,Shipping was fast.,60+,Prefer not to say,Africa,1
CUST04149,2024-06-21 20:00:00,8.0,Great service!,18-25,Prefer not to say,South America,0
CUST04150,2024-06-21 21:00:00,8.0,Price is too high.,18-25,Male,Africa,0
CUST04151,2024-06-21 22:00:00,1.0,Shipping was fast.,26-35,Non-Binary,Africa,0
CUST04152,2024-06-21 23:00:00,9.0,Website was easy to use.,26-35,Prefer not to say,Asia,0
CUST04153,2024-06-22 00:00:00,6.0,Product did not meet expectations.,36-45,Non-Binary,South America,0
CUST04154,2024-06-22 01:00:00,9.0,Great service!,36-45,Female,Asia,1
CUST04155,2024-06-22 02:00:00,3.0,Product did not meet expectations.,36-45,Prefer not to say,Africa,1
CUST04156,2024-06-22 03:00:00,3.0,Great service!,18-25,Female,Europe,0
CUST04157,2024-06-22 04:00:00,6.0,Very satisfied!,36-45,Prefer not to say,Africa,1
CUST04158,2024-06-22 05:00:00,9.0,Very satisfied!,18-25,Male,Europe,1
CUST04159,2024-06-22 06:00:00,7.0,Delivery was late.,60+,Prefer not to say,Europe,0
CUST04160,2024-06-22 07:00:00,3.0,Great service!,46-60,Prefer not to say,Europe,1
CUST04161,2024-06-22 08:00:00,3.0,Delivery was late.,60+,Non-Binary,Europe,1
CUST04162,2024-06-22 09:00:00,2.0,Product quality needs improvement.,18-25,Non-Binary,South America,0
CUST04163,2024-06-22 10:00:00,9.0,Product quality needs improvement.,18-25,Female,Australia,1
CUST04164,2024-06-22 11:00:00,3.0,Product did not meet expectations.,46-60,Female,South America,0
CUST04165,2024-06-22 12:00:00,5.0,Shipping was fast.,26-35,Female,Australia,0
CUST04166,2024-06-22 13:00:00,9.0,Great service!,26-35,Prefer not to say,South America,1
CUST04167,2024-06-22 14:00:00,8.0,Customer support was helpful.,26-35,Prefer not to say,Europe,0
CUST04168,2024-06-22 15:00:00,2.0,Great service!,36-45,Female,North America,1
CUST04169,2024-06-22 16:00:00,3.0,Great service!,26-35,Male,Africa,1
CUST04170,2024-06-22 17:00:00,2.0,Customer support was helpful.,36-45,Male,Australia,0
CUST04171,2024-06-22 18:00:00,8.0,Product quality needs improvement.,36-45,Prefer not to say,North America,1
CUST04172,2024-06-22 19:00:00,6.0,Delivery was late.,26-35,Male,Europe,1
CUST04173,2024-06-22 20:00:00,6.0,Product did not meet expectations.,26-35,Male,Australia,1
CUST04174,2024-06-22 21:00:00,9.0,Product quality needs improvement.,46-60,Female,North America,1
CUST04175,2024-06-22 22:00:00,8.0,Customer support was helpful.,46-60,Male,South America,1
CUST04176,2024-06-22 23:00:00,4.0,Great service!,36-45,Male,Europe,1
CUST04177,2024-06-23 00:00:00,4.0,Product quality needs improvement.,46-60,Prefer not to say,South America,1
CUST04178,2024-06-23 01:00:00,9.0,Price is too high.,36-45,Prefer not to say,South America,0
CUST04179,2024-06-23 02:00:00,1.0,Very satisfied!,18-25,Prefer not to say,Europe,1
CUST04180,2024-06-23 03:00:00,2.0,Great service!,36-45,Male,Australia,0
CUST04181,2024-06-23 04:00:00,2.0,Had issues with billing.,36-45,Female,Africa,0
CUST04182,2024-06-23 05:00:00,6.0,Customer support was helpful.,46-60,Non-Binary,Asia,1
CUST04183,2024-06-23 06:00:00,4.0,Website was easy to use.,18-25,Prefer not to say,Asia,0
CUST04184,2024-06-23 07:00:00,5.482161270365023,No Feedback,60+,Prefer not to say,Africa,0
CUST04185,2024-06-23 08:00:00,3.0,Website was easy to use.,60+,Prefer not to say,Europe,0
CUST04186,2024-06-23 09:00:00,3.0,Product quality needs improvement.,60+,Female,Asia,1
CUST04187,2024-06-23 10:00:00,3.0,Great service!,18-25,Non-Binary,Africa,0
CUST04188,2024-06-23 11:00:00,6.0,Shipping was fast.,26-35,Non-Binary,North America,0
CUST04189,2024-06-23 12:00:00,5.482161270365023,No Feedback,18-25,Prefer not to say,Africa,0
CUST04190,2024-06-23 13:00:00,7.0,Product did not meet expectations.,46-60,Male,Australia,0
CUST04191,2024-06-23 14:00:00,4.0,Website was easy to use.,36-45,Prefer not to say,Africa,0
CUST04192,2024-06-23 15:00:00,4.0,Great service!,36-45,Prefer not to say,South America,0
CUST04193,2024-06-23 16:00:00,10.0,Product did not meet expectations.,46-60,Male,South America,1
CUST04194,2024-06-23 17:00:00,2.0,Delivery was late.,46-60,Male,Europe,0
CUST04195,2024-06-23 18:00:00,5.482161270365023,Website was easy to use.,36-45,Prefer not to say,South America,0
CUST04196,2024-06-23 19:00:00,9.0,Very satisfied!,26-35,Female,North America,1
CUST04197,2024-06-23 20:00:00,2.0,Very satisfied!,26-35,Female,Africa,1
CUST04198,2024-06-23 21:00:00,8.0,Product did not meet expectations.,26-35,Male,North America,0
CUST04199,2024-06-23 22:00:00,9.0,Delivery was late.,46-60,Prefer not to say,Europe,0
CUST04200,2024-06-23 23:00:00,4.0,Price is too high.,36-45,Female,South America,1
CUST04201,2024-06-24 00:00:00,8.0,Price is too high.,36-45,Prefer not to say,Asia,0
CUST04202,2024-06-24 01:00:00,9.0,Very satisfied!,36-45,Prefer not to say,Africa,0
CUST04203,2024-06-24 02:00:00,10.0,Had issues with billing.,18-25,Prefer not to say,Asia,1
CUST04204,2024-06-24 03:00:00,10.0,Customer support was helpful.,18-25,Female,Australia,0
CUST04205,2024-06-24 04:00:00,5.0,Customer support was helpful.,60+,Non-Binary,Europe,1
CUST04206,2024-06-24 05:00:00,7.0,Had issues with billing.,18-25,Prefer not to say,Australia,0
CUST04207,2024-06-24 06:00:00,10.0,Product did not meet expectations.,26-35,Female,Asia,0
CUST04208,2024-06-24 07:00:00,4.0,Customer support was helpful.,26-35,Non-Binary,Asia,1
CUST04209,2024-06-24 08:00:00,1.0,Customer support was helpful.,26-35,Male,Asia,1
CUST04210,2024-06-24 09:00:00,3.0,Website was easy to use.,26-35,Female,Australia,0
CUST04211,2024-06-24 10:00:00,5.0,Website was easy to use.,60+,Non-Binary,Europe,0
CUST04212,2024-06-24 11:00:00,3.0,Had issues with billing.,26-35,Female,Africa,0
CUST04213,2024-06-24 12:00:00,7.0,Great service!,46-60,Non-Binary,Africa,1
CUST04214,2024-06-24 13:00:00,9.0,Delivery was late.,46-60,Non-Binary,North America,1
CUST04215,2024-06-24 14:00:00,6.0,Product did not meet expectations.,46-60,Female,North America,1
CUST04216,2024-06-24 15:00:00,5.482161270365023,No Feedback,18-25,Male,Asia,1
CUST04217,2024-06-24 16:00:00,1.0,Website was easy to use.,36-45,Prefer not to say,Europe,1
CUST04218,2024-06-24 17:00:00,7.0,Price is too high.,60+,Non-Binary,Europe,1
CUST04219,2024-06-24 18:00:00,3.0,Delivery was late.,46-60,Prefer not to say,South America,0
CUST04220,2024-06-24 19:00:00,5.482161270365023,Price is too high.,46-60,Male,South America,1
CUST04221,2024-06-24 20:00:00,10.0,Great service!,26-35,Prefer not to say,Australia,1
CUST04222,2024-06-24 21:00:00,4.0,Delivery was late.,46-60,Prefer not to say,South America,1
CUST04223,2024-06-24 22:00:00,10.0,Customer support was helpful.,26-35,Female,Africa,1
CUST04224,2024-06-24 23:00:00,5.0,Price is too high.,26-35,Female,Africa,0
CUST04225,2024-06-25 00:00:00,5.0,Very satisfied!,36-45,Male,Australia,1
CUST04226,2024-06-25 01:00:00,6.0,Product did not meet expectations.,18-25,Female,North America,0
CUST04227,2024-06-25 02:00:00,10.0,Customer support was helpful.,26-35,Non-Binary,Asia,1
CUST04228,2024-06-25 03:00:00,10.0,Delivery was late.,26-35,Male,Europe,0
CUST04229,2024-06-25 04:00:00,5.482161270365023,No Feedback,36-45,Female,North America,1
CUST04230,2024-06-25 05:00:00,8.0,Great service!,26-35,Female,Africa,1
CUST04231,2024-06-25 06:00:00,8.0,Very satisfied!,60+,Male,North America,1
CUST04232,2024-06-25 07:00:00,9.0,Website was easy to use.,18-25,Non-Binary,Australia,1
CUST04233,2024-06-25 08:00:00,8.0,Had issues with billing.,60+,Male,Asia,0
CUST04234,2024-06-25 09:00:00,2.0,Very satisfied!,46-60,Female,Africa,0
CUST04235,2024-06-25 10:00:00,10.0,Shipping was fast.,18-25,Female,Australia,1
CUST04236,2024-06-25 11:00:00,1.0,Great service!,46-60,Male,North America,1
CUST04237,2024-06-25 12:00:00,10.0,Customer support was helpful.,26-35,Non-Binary,Europe,0
CUST04238,2024-06-25 13:00:00,2.0,Price is too high.,36-45,Non-Binary,South America,0
CUST04239,2024-06-25 14:00:00,2.0,Product quality needs improvement.,60+,Prefer not to say,Australia,0
CUST04240,2024-06-25 15:00:00,3.0,Great service!,46-60,Non-Binary,Africa,1
CUST04241,2024-06-25 16:00:00,10.0,Shipping was fast.,26-35,Male,North America,0
CUST04242,2024-06-25 17:00:00,7.0,Website was easy to use.,60+,Non-Binary,South America,1
CUST04243,2024-06-25 18:00:00,2.0,Price is too high.,60+,Non-Binary,South America,1
CUST04244,2024-06-25 19:00:00,1.0,Product did not meet expectations.,46-60,Prefer not to say,North America,0
CUST04245,2024-06-25 20:00:00,6.0,Product quality needs improvement.,26-35,Non-Binary,Asia,1
CUST04246,2024-06-25 21:00:00,9.0,Very satisfied!,36-45,Prefer not to say,North America,1
CUST04247,2024-06-25 22:00:00,3.0,Shipping was fast.,46-60,Prefer not to say,Africa,0
CUST04248,2024-06-25 23:00:00,6.0,Very satisfied!,60+,Non-Binary,Europe,1
CUST04249,2024-06-26 00:00:00,3.0,Product did not meet expectations.,60+,Female,Africa,0
CUST04250,2024-06-26 01:00:00,1.0,Great service!,18-25,Male,South America,0
CUST04251,2024-06-26 02:00:00,5.0,Had issues with billing.,26-35,Male,Europe,0
CUST04252,2024-06-26 03:00:00,10.0,Shipping was fast.,18-25,Non-Binary,Australia,1
CUST04253,2024-06-26 04:00:00,4.0,Delivery was late.,36-45,Male,South America,0
CUST04254,2024-06-26 05:00:00,7.0,Customer support was helpful.,46-60,Male,Asia,0
CUST04255,2024-06-26 06:00:00,5.482161270365023,Delivery was late.,60+,Prefer not to say,North America,1
CUST04256,2024-06-26 07:00:00,10.0,Had issues with billing.,26-35,Female,Australia,1
CUST04257,2024-06-26 08:00:00,7.0,Product did not meet expectations.,60+,Male,Africa,0
CUST04258,2024-06-26 09:00:00,5.0,Delivery was late.,18-25,Female,Europe,1
CUST04259,2024-06-26 10:00:00,4.0,Website was easy to use.,18-25,Male,Australia,1
CUST04260,2024-06-26 11:00:00,7.0,Shipping was fast.,46-60,Female,Asia,1
CUST04261,2024-06-26 12:00:00,7.0,Website was easy to use.,26-35,Female,North America,1
CUST04262,2024-06-26 13:00:00,6.0,Product quality needs improvement.,26-35,Male,Australia,1
CUST04263,2024-06-26 14:00:00,8.0,Had issues with billing.,46-60,Prefer not to say,Africa,0
CUST04264,2024-06-26 15:00:00,4.0,Product quality needs improvement.,18-25,Female,Europe,0
CUST04265,2024-06-26 16:00:00,10.0,Product quality needs improvement.,18-25,Female,Australia,0
CUST04266,2024-06-26 17:00:00,5.0,Product quality needs improvement.,18-25,Male,North America,1
CUST04267,2024-06-26 18:00:00,4.0,Great service!,60+,Female,Africa,1
CUST04268,2024-06-26 19:00:00,1.0,Great service!,36-45,Female,Australia,0
CUST04269,2024-06-26 20:00:00,8.0,Had issues with billing.,18-25,Prefer not to say,Europe,0
CUST04270,2024-06-26 21:00:00,1.0,Price is too high.,36-45,Female,North America,0
CUST04271,2024-06-26 22:00:00,5.0,Delivery was late.,36-45,Prefer not to say,Asia,1
CUST04272,2024-06-26 23:00:00,6.0,Great service!,26-35,Female,Asia,0
CUST04273,2024-06-27 00:00:00,6.0,Very satisfied!,46-60,Female,South America,1
CUST04274,2024-06-27 01:00:00,5.0,Website was easy to use.,60+,Prefer not to say,Australia,0
CUST04275,2024-06-27 02:00:00,3.0,Great service!,36-45,Prefer not to say,Europe,0
CUST04276,2024-06-27 03:00:00,5.0,Product did not meet expectations.,60+,Non-Binary,Australia,1
CUST04277,2024-06-27 04:00:00,8.0,Product quality needs improvement.,26-35,Female,North America,1
CUST04278,2024-06-27 05:00:00,2.0,Great service!,18-25,Prefer not to say,South America,0
CUST04279,2024-06-27 06:00:00,5.482161270365023,No Feedback,36-45,Female,Europe,0
CUST04280,2024-06-27 07:00:00,9.0,Website was easy to use.,46-60,Female,Australia,0
CUST04281,2024-06-27 08:00:00,8.0,Website was easy to use.,26-35,Female,Europe,1
CUST04282,2024-06-27 09:00:00,8.0,Price is too high.,60+,Male,North America,1
CUST04283,2024-06-27 10:00:00,8.0,Customer support was helpful.,18-25,Non-Binary,South America,0
CUST04284,2024-06-27 11:00:00,7.0,Customer support was helpful.,60+,Male,Europe,0
CUST04285,2024-06-27 12:00:00,8.0,Delivery was late.,46-60,Non-Binary,North America,0
CUST04286,2024-06-27 13:00:00,6.0,Very satisfied!,36-45,Female,Asia,1
CUST04287,2024-06-27 14:00:00,2.0,Shipping was fast.,46-60,Female,Europe,0
CUST04288,2024-06-27 15:00:00,2.0,Had issues with billing.,60+,Prefer not to say,South America,0
CUST04289,2024-06-27 16:00:00,8.0,Product did not meet expectations.,60+,Non-Binary,Africa,1
CUST04290,2024-06-27 17:00:00,1.0,Great service!,46-60,Non-Binary,Africa,0
CUST04291,2024-06-27 18:00:00,6.0,Had issues with billing.,46-60,Male,Europe,0
CUST04292,2024-06-27 19:00:00,6.0,Very satisfied!,46-60,Non-Binary,Europe,1
CUST04293,2024-06-27 20:00:00,4.0,Customer support was helpful.,18-25,Female,North America,1
CUST04294,2024-06-27 21:00:00,10.0,Had issues with billing.,60+,Prefer not to say,Australia,0
CUST04295,2024-06-27 22:00:00,3.0,Great service!,26-35,Male,Africa,1
CUST04296,2024-06-27 23:00:00,3.0,Price is too high.,18-25,Prefer not to say,Australia,1
CUST04297,2024-06-28 00:00:00,1.0,Delivery was late.,18-25,Non-Binary,Africa,1
CUST04298,2024-06-28 01:00:00,3.0,Price is too high.,18-25,Non-Binary,Europe,1
CUST04299,2024-06-28 02:00:00,4.0,Customer support was helpful.,26-35,Male,South America,1
CUST04300,2024-06-28 03:00:00,5.0,Product quality needs improvement.,46-60,Non-Binary,South America,1
CUST04301,2024-06-28 04:00:00,3.0,Customer support was helpful.,60+,Prefer not to say,Africa,1
CUST04302,2024-06-28 05:00:00,6.0,Delivery was late.,36-45,Female,Africa,0
CUST04303,2024-06-28 06:00:00,5.482161270365023,Great service!,36-45,Male,North America,1
CUST04304,2024-06-28 07:00:00,3.0,Very satisfied!,60+,Non-Binary,Europe,1
CUST04305,2024-06-28 08:00:00,5.482161270365023,Shipping was fast.,26-35,Prefer not to say,Europe,1
CUST04306,2024-06-28 09:00:00,6.0,Price is too high.,36-45,Female,Australia,1
CUST04307,2024-06-28 10:00:00,8.0,Customer support was helpful.,18-25,Non-Binary,North America,0
CUST04308,2024-06-28 11:00:00,2.0,Very satisfied!,36-45,Male,Asia,0
CUST04309,2024-06-28 12:00:00,1.0,Price is too high.,60+,Non-Binary,South America,1
CUST04310,2024-06-28 13:00:00,4.0,Customer support was helpful.,18-25,Non-Binary,South America,0
CUST04311,2024-06-28 14:00:00,7.0,Delivery was late.,36-45,Non-Binary,Europe,0
CUST04312,2024-06-28 15:00:00,10.0,Price is too high.,60+,Female,North America,0
CUST04313,2024-06-28 16:00:00,3.0,Customer support was helpful.,26-35,Female,Asia,0
CUST04314,2024-06-28 17:00:00,3.0,Great service!,60+,Non-Binary,South America,0
CUST04315,2024-06-28 18:00:00,5.0,Delivery was late.,26-35,Non-Binary,North America,1
CUST04316,2024-06-28 19:00:00,5.0,Very satisfied!,18-25,Male,Asia,1
CUST04317,2024-06-28 20:00:00,10.0,Very satisfied!,60+,Non-Binary,Africa,1
CUST04318,2024-06-28 21:00:00,3.0,Shipping was fast.,46-60,Prefer not to say,Europe,0
CUST04319,2024-06-28 22:00:00,9.0,Had issues with billing.,46-60,Prefer not to say,Australia,1
CUST04320,2024-06-28 23:00:00,4.0,Product quality needs improvement.,46-60,Male,South America,0
CUST04321,2024-06-29 00:00:00,3.0,Great service!,46-60,Female,South America,1
CUST04322,2024-06-29 01:00:00,2.0,Delivery was late.,46-60,Non-Binary,Asia,1
CUST04323,2024-06-29 02:00:00,10.0,Price is too high.,26-35,Male,Australia,1
CUST04324,2024-06-29 03:00:00,9.0,Very satisfied!,60+,Female,Africa,1
CUST04325,2024-06-29 04:00:00,4.0,Great service!,18-25,Male,North America,0
CUST04326,2024-06-29 05:00:00,3.0,Delivery was late.,46-60,Female,Europe,1
CUST04327,2024-06-29 06:00:00,5.482161270365023,Delivery was late.,46-60,Non-Binary,North America,1
CUST04328,2024-06-29 07:00:00,5.482161270365023,No Feedback,18-25,Male,Asia,0
CUST04329,2024-06-29 08:00:00,2.0,Delivery was late.,18-25,Non-Binary,South America,0
CUST04330,2024-06-29 09:00:00,7.0,Product did not meet expectations.,46-60,Male,Africa,1
CUST04331,2024-06-29 10:00:00,5.0,Great service!,26-35,Female,South America,1
CUST04332,2024-06-29 11:00:00,5.0,Customer support was helpful.,18-25,Male,North America,0
CUST04333,2024-06-29 12:00:00,3.0,Very satisfied!,60+,Prefer not to say,Africa,0
CUST04334,2024-06-29 13:00:00,5.0,Very satisfied!,60+,Prefer not to say,Europe,1
CUST04335,2024-06-29 14:00:00,2.0,Customer support was helpful.,26-35,Male,Asia,0
CUST04336,2024-06-29 15:00:00,4.0,Great service!,36-45,Prefer not to say,Europe,0
CUST04337,2024-06-29 16:00:00,6.0,Product quality needs improvement.,26-35,Non-Binary,Asia,1
CUST04338,2024-06-29 17:00:00,1.0,Great service!,46-60,Prefer not to say,Europe,1
CUST04339,2024-06-29 18:00:00,10.0,Website was easy to use.,36-45,Prefer not to say,North America,1
CUST04340,2024-06-29 19:00:00,4.0,Delivery was late.,46-60,Non-Binary,Australia,0
CUST04341,2024-06-29 20:00:00,6.0,Had issues with billing.,60+,Non-Binary,Africa,1
CUST04342,2024-06-29 21:00:00,9.0,Price is too high.,18-25,Female,Asia,1
CUST04343,2024-06-29 22:00:00,2.0,Product did not meet expectations.,46-60,Non-Binary,North America,1
CUST04344,2024-06-29 23:00:00,7.0,Had issues with billing.,60+,Male,South America,0
CUST04345,2024-06-30 00:00:00,6.0,Customer support was helpful.,26-35,Prefer not to say,South America,1
CUST04346,2024-06-30 01:00:00,2.0,Price is too high.,46-60,Female,Europe,1
CUST04347,2024-06-30 02:00:00,8.0,Price is too high.,60+,Non-Binary,South America,0
CUST04348,2024-06-30 03:00:00,7.0,Price is too high.,18-25,Prefer not to say,Australia,0
CUST04349,2024-06-30 04:00:00,5.0,Very satisfied!,46-60,Male,Asia,1
CUST04350,2024-06-30 05:00:00,5.0,Product did not meet expectations.,60+,Male,Europe,1
CUST04351,2024-06-30 06:00:00,7.0,Very satisfied!,46-60,Female,Asia,1
CUST04352,2024-06-30 07:00:00,9.0,Delivery was late.,18-25,Male,Asia,0
CUST04353,2024-06-30 08:00:00,9.0,Website was easy to use.,46-60,Prefer not to say,North America,1
CUST04354,2024-06-30 09:00:00,5.482161270365023,No Feedback,46-60,Non-Binary,South America,1
CUST04355,2024-06-30 10:00:00,6.0,Product did not meet expectations.,60+,Male,Africa,0
CUST04356,2024-06-30 11:00:00,10.0,Had issues with billing.,36-45,Non-Binary,Asia,0
CUST04357,2024-06-30 12:00:00,6.0,Delivery was late.,46-60,Prefer not to say,Australia,1
CUST04358,2024-06-30 13:00:00,3.0,Great service!,36-45,Prefer not to say,Australia,0
CUST04359,2024-06-30 14:00:00,1.0,Customer support was helpful.,26-35,Non-Binary,Africa,1
CUST04360,2024-06-30 15:00:00,7.0,Website was easy to use.,46-60,Prefer not to say,South America,1
CUST04361,2024-06-30 16:00:00,4.0,Delivery was late.,36-45,Female,South America,0
CUST04362,2024-06-30 17:00:00,1.0,Great service!,26-35,Male,Europe,0
CUST04363,2024-06-30 18:00:00,8.0,Website was easy to use.,60+,Female,Europe,0
CUST04364,2024-06-30 19:00:00,6.0,Great service!,46-60,Female,Europe,0
CUST04365,2024-06-30 20:00:00,6.0,Product did not meet expectations.,60+,Female,South America,1
CUST04366,2024-06-30 21:00:00,2.0,Great service!,26-35,Non-Binary,Asia,0
CUST04367,2024-06-30 22:00:00,1.0,Website was easy to use.,60+,Non-Binary,North America,0
CUST04368,2024-06-30 23:00:00,2.0,Great service!,60+,Prefer not to say,Africa,1
CUST04369,2024-07-01 00:00:00,4.0,Had issues with billing.,18-25,Non-Binary,Africa,1
CUST04370,2024-07-01 01:00:00,2.0,Delivery was late.,26-35,Prefer not to say,Africa,1
CUST04371,2024-07-01 02:00:00,1.0,Website was easy to use.,60+,Non-Binary,Europe,0
CUST04372,2024-07-01 03:00:00,7.0,Had issues with billing.,36-45,Prefer not to say,North America,1
CUST04373,2024-07-01 04:00:00,8.0,Great service!,26-35,Male,Australia,0
CUST04374,2024-07-01 05:00:00,6.0,Great service!,18-25,Prefer not to say,South America,0
CUST04375,2024-07-01 06:00:00,4.0,Price is too high.,46-60,Male,Australia,0
CUST04376,2024-07-01 07:00:00,6.0,Website was easy to use.,60+,Prefer not to say,Europe,0
CUST04377,2024-07-01 08:00:00,3.0,Product did not meet expectations.,36-45,Non-Binary,Asia,1
CUST04378,2024-07-01 09:00:00,8.0,Great service!,18-25,Non-Binary,Europe,1
CUST04379,2024-07-01 10:00:00,10.0,Customer support was helpful.,26-35,Male,North America,1
CUST04380,2024-07-01 11:00:00,2.0,Very satisfied!,60+,Female,Europe,1
CUST04381,2024-07-01 12:00:00,5.0,Shipping was fast.,18-25,Female,Africa,1
CUST04382,2024-07-01 13:00:00,1.0,Very satisfied!,18-25,Prefer not to say,Asia,0
CUST04383,2024-07-01 14:00:00,6.0,Product did not meet expectations.,36-45,Non-Binary,Asia,0
CUST04384,2024-07-01 15:00:00,2.0,Delivery was late.,46-60,Female,South America,0
CUST04385,2024-07-01 16:00:00,4.0,Product quality needs improvement.,46-60,Non-Binary,South America,0
CUST04386,2024-07-01 17:00:00,6.0,Customer support was helpful.,46-60,Non-Binary,Africa,1
CUST04387,2024-07-01 18:00:00,10.0,Product quality needs improvement.,26-35,Non-Binary,Asia,0
CUST04388,2024-07-01 19:00:00,8.0,Great service!,18-25,Prefer not to say,Africa,0
CUST04389,2024-07-01 20:00:00,8.0,Delivery was late.,26-35,Male,Asia,0
CUST04390,2024-07-01 21:00:00,6.0,Had issues with billing.,18-25,Prefer not to say,North America,0
CUST04391,2024-07-01 22:00:00,4.0,Great service!,36-45,Female,Europe,0
CUST04392,2024-07-01 23:00:00,8.0,Product quality needs improvement.,36-45,Male,South America,0
CUST04393,2024-07-02 00:00:00,5.482161270365023,No Feedback,26-35,Female,North America,1
CUST04394,2024-07-02 01:00:00,10.0,Shipping was fast.,26-35,Male,Europe,1
CUST04395,2024-07-02 02:00:00,1.0,Price is too high.,36-45,Male,South America,0
CUST04396,2024-07-02 03:00:00,4.0,Shipping was fast.,60+,Prefer not to say,Africa,0
CUST04397,2024-07-02 04:00:00,4.0,Delivery was late.,46-60,Non-Binary,North America,0
CUST04398,2024-07-02 05:00:00,7.0,Had issues with billing.,46-60,Non-Binary,Australia,0
CUST04399,2024-07-02 06:00:00,7.0,Shipping was fast.,36-45,Male,Australia,0
CUST04400,2024-07-02 07:00:00,8.0,Website was easy to use.,46-60,Prefer not to say,South America,1
CUST04401,2024-07-02 08:00:00,5.0,Had issues with billing.,60+,Female,North America,1
CUST04402,2024-07-02 09:00:00,7.0,Product quality needs improvement.,60+,Female,Europe,0
CUST04403,2024-07-02 10:00:00,8.0,Shipping was fast.,18-25,Non-Binary,Europe,1
CUST04404,2024-07-02 11:00:00,9.0,Price is too high.,26-35,Non-Binary,North America,0
CUST04405,2024-07-02 12:00:00,3.0,Had issues with billing.,46-60,Female,Australia,0
CUST04406,2024-07-02 13:00:00,3.0,Great service!,60+,Female,North America,1
CUST04407,2024-07-02 14:00:00,4.0,Price is too high.,26-35,Prefer not to say,Australia,1
CUST04408,2024-07-02 15:00:00,5.0,Great service!,26-35,Female,Australia,1
CUST04409,2024-07-02 16:00:00,10.0,Shipping was fast.,18-25,Prefer not to say,Africa,1
CUST04410,2024-07-02 17:00:00,1.0,Customer support was helpful.,26-35,Non-Binary,Africa,0
CUST04411,2024-07-02 18:00:00,7.0,Customer support was helpful.,26-35,Female,Europe,1
CUST04412,2024-07-02 19:00:00,9.0,Product quality needs improvement.,36-45,Non-Binary,South America,1
CUST04413,2024-07-02 20:00:00,5.482161270365023,Price is too high.,18-25,Male,Asia,1
CUST04414,2024-07-02 21:00:00,5.0,Great service!,18-25,Male,North America,0
